customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST5197,Suresh Gupta,suresh.gupta5197@example.com,44,Female,Single,4,4,Pharmacist,Full-time,85317,Y,Kolkata,0,N,N,450,Y
CUST5198,Dev Chakraborty,dev.chakraborty5198@example.com,55,Male,Married,3,0,Pharmacist,Part-time,70589,N,Patna,1,Y,N,535,Y
CUST5199,Krishna Ahuja,krishna.ahuja5199@example.com,37,Male,Married,1,1,HR Manager,Part-time,72167,Y,Hyderabad,1,Y,Y,525,N
CUST5200,Sandeep Pandey,sandeep.pandey5200@example.com,31,Male,Single,1,0,Engineer,Full-time,83356,Y,Surat,0,N,Y,526,Y
CUST5201,Manish Khanna,manish.khanna5201@example.com,23,Male,Divorced,2,0,Sales Manager,Full-time,78294,Y,Delhi,1,N,N,644,N
CUST5202,Tina Srivastava,tina.srivastava5202@example.com,54,Female,Married,3,3,Doctor,Full-time,140547,N,Mumbai,1,N,Y,588,N
CUST5203,Meena Pillai,meena.pillai5203@example.com,52,Female,Divorced,2,1,Pharmacist,Full-time,44168,N,Kochi,0,N,N,521,N
CUST5204,Arjun Chopra,arjun.chopra5204@example.com,22,Male,Single,4,4,Pharmacist,Full-time,45648,Y,Kolkata,0,Y,Y,548,Y
CUST5205,Vikram Kulkarni,vikram.kulkarni5205@example.com,25,Female,Single,1,0,Pharmacist,Full-time,89434,N,Patna,0,N,Y,587,N
CUST5206,Arjun Prasad,arjun.prasad5206@example.com,21,Male,Married,3,2,IT Professional,Full-time,178241,N,Pune,2,Y,N,528,Y
CUST5207,Tina Reddy,tina.reddy5207@example.com,48,Female,Single,3,1,HR Manager,Full-time,66563,Y,Coimbatore,0,N,N,487,N
CUST5208,Amit Agarwal,amit.agarwal5208@example.com,31,Female,Single,1,0,Nurse,Full-time,58142,N,Indore,0,Y,Y,668,Y
CUST5209,Sumit Sinha,sumit.sinha5209@example.com,30,Female,Married,4,3,Pharmacist,Part-time,46144,N,Kolkata,1,Y,N,617,Y
CUST5210,Raj Bajaj,raj.bajaj5210@example.com,41,Male,Single,3,2,HR Manager,Part-time,62629,N,Ahmedabad,0,N,Y,674,Y
CUST5211,Aryan Sen,aryan.sen5211@example.com,31,Female,Married,2,1,Lawyer,Full-time,112361,N,Coimbatore,0,N,Y,539,Y
CUST5212,Zara Sinha,zara.sinha5212@example.com,42,Female,Married,4,2,Pharmacist,Full-time,100974,N,Vadodara,2,Y,N,623,N
CUST5213,Manisha Mishra,manisha.mishra5213@example.com,22,Female,Married,4,0,Civil Servant,Full-time,75101,Y,Jaipur,0,N,Y,647,Y
CUST5214,Akash Shah,akash.shah5214@example.com,45,Male,Single,4,2,Business Owner,Full-time,139296,Y,Hyderabad,0,N,N,453,N
CUST5215,Ruchi Rao,ruchi.rao5215@example.com,48,Male,Single,3,1,HR Manager,Full-time,72517,Y,Patna,0,Y,Y,550,N
CUST5216,Ankita Subramanian,ankita.subramanian5216@example.com,58,Female,Single,1,0,Sales Manager,Full-time,51359,N,Hyderabad,0,Y,N,499,N
CUST5217,Tarun Arora,tarun.arora5217@example.com,51,Female,Single,1,0,Civil Servant,Full-time,118596,Y,Lucknow,0,Y,N,516,N
CUST5218,Ajay Roy,ajay.roy5218@example.com,42,Female,Single,4,0,Business Owner,Part-time,193307,Y,Bengaluru,0,Y,N,473,N
CUST5219,Subhash Mehta,subhash.mehta5219@example.com,51,Female,Divorced,3,3,Sales Manager,Part-time,56825,Y,Patna,0,Y,N,483,N
CUST5220,Sneha Jain,sneha.jain5220@example.com,21,Male,Single,2,0,HR Manager,Full-time,65912,N,Delhi,0,N,Y,615,N
CUST5221,Deepika Choudhary,deepika.choudhary5221@example.com,38,Male,Married,3,2,Nurse,Full-time,55173,Y,Delhi,3,Y,Y,506,N
CUST5222,Gaurav Agrawal,gaurav.agrawal5222@example.com,57,Female,Single,1,0,IT Professional,Full-time,145560,N,Surat,1,N,N,513,Y
CUST5223,Meera Chatterjee,meera.chatterjee5223@example.com,60,Male,Married,2,1,Banker,Part-time,122733,N,Mumbai,1,Y,N,505,N
CUST5224,Komal Ghosh,komal.ghosh5224@example.com,25,Female,Married,1,0,Banker,Self-employed,138343,N,Pune,2,Y,Y,586,Y
CUST5225,Zara Chopra,zara.chopra5225@example.com,18,Male,Single,3,0,Accountant,Full-time,109832,N,Hyderabad,0,Y,N,611,N
CUST5226,Kabir Garg,kabir.garg5226@example.com,43,Female,Married,2,1,Pharmacist,Full-time,55194,N,Nagpur,3,Y,Y,585,Y
CUST5227,Rahul Gupta,rahul.gupta5227@example.com,37,Female,Married,3,0,Homemaker,Part-time,57689,Y,Mumbai,3,N,Y,526,Y
CUST5228,Anushka Verma,anushka.verma5228@example.com,60,Male,Married,4,1,Banker,Full-time,172603,Y,Delhi,0,N,Y,486,N
CUST5229,Prakash Arora,prakash.arora5229@example.com,34,Male,Married,1,0,Civil Servant,Self-employed,58443,Y,Jaipur,0,N,N,546,Y
CUST5230,Ruchi Khanna,ruchi.khanna5230@example.com,38,Female,Married,4,4,Engineer,Part-time,128942,N,Surat,1,Y,Y,644,Y
CUST5231,Ayesha Mishra,ayesha.mishra5231@example.com,28,Female,Married,4,3,Homemaker,Full-time,22553,N,Jaipur,0,N,Y,655,Y
CUST5232,Vinay Chakraborty,vinay.chakraborty5232@example.com,49,Female,Divorced,3,1,Civil Servant,Full-time,138664,N,Lucknow,0,Y,N,673,N
CUST5233,Kunal Varma,kunal.varma5233@example.com,45,Female,Single,3,3,Banker,Part-time,164831,N,Indore,0,N,N,569,Y
CUST5234,Geeta Joshi,geeta.joshi5234@example.com,34,Male,Married,2,1,Business Owner,Full-time,72812,Y,Indore,2,N,Y,674,Y
CUST5235,Sapna Jha,sapna.jha5235@example.com,58,Female,Single,1,0,Teacher,Self-employed,90246,N,Ahmedabad,0,N,N,544,N
CUST5236,Arjun Shah,arjun.shah5236@example.com,52,Female,Single,3,3,Lawyer,Part-time,155939,N,Jaipur,0,Y,N,510,Y
CUST5237,Tarun Rao,tarun.rao5237@example.com,19,Female,Married,1,0,Homemaker,Part-time,48484,N,Hyderabad,1,Y,N,640,Y
CUST5238,Subhash Jain,subhash.jain5238@example.com,37,Female,Married,2,1,Sales Manager,Full-time,45302,N,Chennai,0,N,Y,502,Y
CUST5239,Nikhil Kulkarni,nikhil.kulkarni5239@example.com,49,Male,Married,1,0,Pharmacist,Part-time,83748,N,Surat,3,N,Y,586,Y
CUST5240,Kartik Chatterjee,kartik.chatterjee5240@example.com,34,Female,Married,2,2,Civil Servant,Part-time,123309,Y,Bhopal,0,Y,N,654,Y
CUST5241,Disha Ghosh,disha.ghosh5241@example.com,36,Male,Divorced,3,3,Nurse,Part-time,69901,Y,Bhopal,1,Y,N,498,N
CUST5242,Kartik Arora,kartik.arora5242@example.com,45,Female,Single,1,0,Accountant,Self-employed,52760,Y,Surat,0,N,N,549,Y
CUST5243,Sunita Chatterjee,sunita.chatterjee5243@example.com,52,Male,Married,1,0,Sales Manager,Full-time,84608,N,Hyderabad,1,N,Y,477,Y
CUST5244,Kavya Jha,kavya.jha5244@example.com,38,Female,Married,2,0,Banker,Full-time,209365,N,Ahmedabad,0,Y,N,661,Y
CUST5245,Prakash Singh,prakash.singh5245@example.com,51,Male,Married,1,1,Pharmacist,Full-time,67618,Y,Bengaluru,3,N,Y,521,Y
CUST5246,Kishan Nair,kishan.nair5246@example.com,30,Female,Married,1,0,Homemaker,Full-time,39029,N,Ahmedabad,1,N,Y,592,Y
CUST5247,Ajay Srivastava,ajay.srivastava5247@example.com,55,Female,Married,3,0,Business Owner,Full-time,80615,Y,Patna,1,Y,Y,484,N
CUST5248,Ruchi Sen,ruchi.sen5248@example.com,48,Male,Single,1,1,Civil Servant,Self-employed,106078,N,Hyderabad,0,N,Y,701,Y
CUST5249,Monika Mehta,monika.mehta5249@example.com,60,Male,Single,2,2,Accountant,Part-time,48695,N,Coimbatore,0,N,Y,533,N
CUST5250,Swati Nair,swati.nair5250@example.com,50,Female,Married,2,1,Doctor,Full-time,150040,Y,Kochi,0,Y,Y,580,Y
CUST5251,Ankita Kaur,ankita.kaur5251@example.com,24,Female,Single,4,3,Accountant,Part-time,71303,N,Pune,0,N,N,496,Y
CUST5252,Suresh Pillai,suresh.pillai5252@example.com,50,Male,Married,4,1,Business Owner,Full-time,168121,N,Pune,2,Y,N,488,N
CUST5253,Tarun Goyal,tarun.goyal5253@example.com,27,Male,Married,4,0,Architect,Full-time,148132,N,Kochi,1,Y,N,525,N
CUST5254,Rajesh Yadav,rajesh.yadav5254@example.com,41,Female,Single,4,2,Sales Manager,Full-time,104238,Y,Nagpur,0,Y,N,484,N
CUST5255,Nikhil Kumar,nikhil.kumar5255@example.com,58,Female,Married,4,2,Civil Servant,Full-time,110772,N,Kolkata,0,Y,N,570,Y
CUST5256,Aditya Desai,aditya.desai5256@example.com,45,Male,Married,2,0,Sales Manager,Full-time,94533,Y,Indore,2,Y,N,668,Y
CUST5257,Pooja Chakraborty,pooja.chakraborty5257@example.com,40,Male,Single,4,2,Civil Servant,Full-time,59199,Y,Vadodara,0,Y,N,616,N
CUST5258,Anjali Subramanian,anjali.subramanian5258@example.com,21,Female,Single,2,0,Homemaker,Part-time,26618,N,Kolkata,0,N,Y,485,N
CUST5259,Sanjay Pandey,sanjay.pandey5259@example.com,53,Female,Single,4,4,Nurse,Self-employed,55826,Y,Kolkata,0,Y,N,627,Y
CUST5260,Amitabh Agrawal,amitabh.agrawal5260@example.com,53,Female,Single,3,3,Lawyer,Part-time,162518,Y,Pune,0,Y,Y,643,Y
CUST5261,Amitabh Agrawal,amitabh.agrawal5261@example.com,36,Male,Single,1,1,HR Manager,Full-time,68342,Y,Delhi,1,N,N,453,Y
CUST5262,Arjun Nanda,arjun.nanda5262@example.com,39,Female,Married,4,1,Architect,Part-time,159132,Y,Patna,0,Y,N,689,Y
CUST5263,Lakshmi Garg,lakshmi.garg5263@example.com,32,Male,Married,1,0,Architect,Self-employed,150610,Y,Visakhapatnam,2,Y,N,460,Y
CUST5264,Sapna Garg,sapna.garg5264@example.com,38,Male,Single,1,1,IT Professional,Full-time,125090,N,Coimbatore,0,N,N,694,N
CUST5265,Seema Chopra,seema.chopra5265@example.com,44,Female,Single,1,0,Sales Manager,Full-time,75414,Y,Ahmedabad,1,Y,N,497,Y
CUST5266,Pallavi Sinha,pallavi.sinha5266@example.com,24,Male,Single,3,3,Nurse,Full-time,77319,N,Jaipur,0,Y,N,627,N
CUST5267,Sameer Reddy,sameer.reddy5267@example.com,40,Female,Single,3,2,Pharmacist,Part-time,108482,Y,Pune,0,Y,Y,651,N
CUST5268,Usha Srivastava,usha.srivastava5268@example.com,52,Female,Single,1,1,Architect,Full-time,84864,Y,Bengaluru,0,Y,N,623,Y
CUST5269,Ankit Agarwal,ankit.agarwal5269@example.com,59,Female,Single,1,0,Lawyer,Self-employed,132923,N,Pune,0,N,Y,462,N
CUST5270,Sara Ghosh,sara.ghosh5270@example.com,45,Female,Single,1,0,Banker,Part-time,200659,N,Surat,0,N,N,586,N
CUST5271,Geeta Srivastava,geeta.srivastava5271@example.com,23,Female,Single,1,0,Lawyer,Full-time,141258,N,Mumbai,0,Y,Y,630,Y
CUST5272,Zara Yadav,zara.yadav5272@example.com,54,Female,Married,4,4,IT Professional,Part-time,170489,N,Nagpur,3,Y,Y,645,N
CUST5273,Ayesha Kaur,ayesha.kaur5273@example.com,32,Female,Married,4,4,IT Professional,Self-employed,84746,N,Ahmedabad,2,N,N,672,Y
CUST5274,Monika Menon,monika.menon5274@example.com,52,Male,Married,4,0,Doctor,Part-time,167806,N,Nagpur,0,Y,N,626,Y
CUST5275,Nikhil Banerjee,nikhil.banerjee5275@example.com,37,Female,Single,4,1,Teacher,Full-time,33565,N,Mumbai,0,N,Y,659,N
CUST5276,Deepika Chopra,deepika.chopra5276@example.com,28,Female,Single,3,2,Teacher,Full-time,90191,N,Bhopal,0,N,N,553,Y
CUST5277,Jyoti Sen,jyoti.sen5277@example.com,37,Female,Married,3,0,IT Professional,Full-time,171620,N,Indore,3,Y,Y,720,Y
CUST5278,Jyoti Singh,jyoti.singh5278@example.com,42,Male,Single,2,1,Pharmacist,Part-time,76245,N,Bhopal,0,N,N,507,N
CUST5279,Sachin Bose,sachin.bose5279@example.com,59,Male,Married,3,1,Lawyer,Part-time,92082,N,Delhi,1,N,N,687,N
CUST5280,Rajesh Khanna,rajesh.khanna5280@example.com,55,Male,Married,3,1,Architect,Full-time,141203,N,Kochi,0,Y,Y,621,Y
CUST5281,Yash Goswami,yash.goswami5281@example.com,54,Male,Single,4,2,Lawyer,Part-time,183739,N,Kochi,0,Y,N,559,N
CUST5282,Sumit Ahuja,sumit.ahuja5282@example.com,54,Female,Single,1,1,Civil Servant,Part-time,69892,Y,Indore,0,N,Y,525,N
CUST5283,Rajesh Goswami,rajesh.goswami5283@example.com,41,Female,Married,3,0,Business Owner,Full-time,188755,Y,Visakhapatnam,1,Y,Y,500,N
CUST5284,Sakshi Gupta,sakshi.gupta5284@example.com,34,Male,Married,2,0,Teacher,Part-time,46684,Y,Lucknow,1,Y,N,587,Y
CUST5285,Kunal Nair,kunal.nair5285@example.com,53,Male,Single,4,0,Pharmacist,Full-time,62240,N,Nagpur,0,Y,N,585,N
CUST5286,Deepak Chatterjee,deepak.chatterjee5286@example.com,36,Male,Single,2,2,HR Manager,Full-time,85060,N,Bengaluru,0,Y,Y,609,N
CUST5287,Yash Mehta,yash.mehta5287@example.com,57,Male,Married,4,0,Nurse,Full-time,63532,N,Delhi,3,N,N,532,Y
CUST5288,Dev Kapoor,dev.kapoor5288@example.com,20,Female,Single,4,2,Architect,Part-time,103934,N,Kolkata,0,Y,Y,545,Y
CUST5289,Rahul Chakraborty,rahul.chakraborty5289@example.com,25,Male,Single,2,2,Homemaker,Part-time,50970,N,Lucknow,0,N,Y,690,N
CUST5290,Sumit Sharma,sumit.sharma5290@example.com,24,Female,Married,2,1,Lawyer,Part-time,198091,N,Visakhapatnam,0,Y,N,705,Y
CUST5291,Ayesha Reddy,ayesha.reddy5291@example.com,24,Female,Single,2,2,Business Owner,Part-time,199708,Y,Bhopal,0,N,Y,451,Y
CUST5292,Divya Chatterjee,divya.chatterjee5292@example.com,50,Female,Single,3,1,Architect,Full-time,152346,N,Mumbai,0,N,N,698,Y
CUST5293,Yamini Jain,yamini.jain5293@example.com,49,Female,Single,2,1,Nurse,Full-time,67769,N,Hyderabad,0,Y,Y,608,Y
CUST5294,Nikhil Gupta,nikhil.gupta5294@example.com,27,Male,Married,3,2,Civil Servant,Full-time,159254,N,Delhi,0,Y,N,609,Y
CUST5295,Amita Das,amita.das5295@example.com,33,Male,Single,4,1,HR Manager,Part-time,45370,Y,Ahmedabad,0,N,N,703,N
CUST5296,Ayesha Kulkarni,ayesha.kulkarni5296@example.com,32,Male,Single,3,1,Homemaker,Full-time,53841,N,Kolkata,1,Y,N,491,N
CUST5297,Suresh Singh,suresh.singh5297@example.com,33,Female,Single,3,3,Teacher,Self-employed,45798,Y,Coimbatore,0,Y,Y,694,Y
CUST5298,Sonal Malhotra,sonal.malhotra5298@example.com,59,Female,Single,2,0,Homemaker,Part-time,42921,N,Kolkata,0,Y,N,589,Y
CUST5299,Suresh Verma,suresh.verma5299@example.com,53,Female,Married,2,1,Teacher,Full-time,37620,Y,Lucknow,2,Y,N,672,Y
CUST5300,Pradeep Kaur,pradeep.kaur5300@example.com,20,Female,Single,1,1,Teacher,Full-time,93987,N,Patna,0,N,N,557,Y
CUST5301,Kishan Iyer,kishan.iyer5301@example.com,60,Male,Single,2,1,Sales Manager,Part-time,81951,Y,Delhi,1,Y,N,598,Y
CUST5302,Pooja Agrawal,pooja.agrawal5302@example.com,22,Male,Single,3,1,Pharmacist,Full-time,100620,N,Jaipur,0,N,Y,451,Y
CUST5303,Tanvi Chopra,tanvi.chopra5303@example.com,28,Male,Single,4,3,Doctor,Self-employed,158343,Y,Patna,0,N,Y,613,N
CUST5304,Ayesha Patel,ayesha.patel5304@example.com,27,Female,Married,4,0,Nurse,Part-time,49933,N,Visakhapatnam,0,Y,N,529,N
CUST5305,Mohit Verma,mohit.verma5305@example.com,39,Female,Single,3,1,Banker,Full-time,219724,N,Coimbatore,0,N,Y,691,Y
CUST5306,Sumit Malhotra,sumit.malhotra5306@example.com,51,Male,Single,1,0,Banker,Part-time,82756,Y,Pune,1,N,N,531,N
CUST5307,Yamini Malhotra,yamini.malhotra5307@example.com,48,Male,Married,4,3,Nurse,Part-time,41311,N,Patna,1,N,N,629,Y
CUST5308,Shivam Goswami,shivam.goswami5308@example.com,44,Female,Married,1,1,HR Manager,Full-time,45217,Y,Jaipur,2,Y,Y,622,N
CUST5309,Suresh Kaur,suresh.kaur5309@example.com,50,Female,Married,4,4,Homemaker,Full-time,50278,N,Bengaluru,0,Y,N,474,Y
CUST5310,Gaurav Subramanian,gaurav.subramanian5310@example.com,41,Female,Single,1,1,Engineer,Self-employed,58587,N,Jaipur,0,Y,N,675,Y
CUST5311,Vibha Kulkarni,vibha.kulkarni5311@example.com,30,Male,Married,2,0,Banker,Full-time,215066,N,Chennai,3,Y,Y,641,Y
CUST5312,Ishaan Malhotra,ishaan.malhotra5312@example.com,24,Female,Single,3,1,Banker,Full-time,135841,Y,Pune,1,N,Y,522,N
CUST5313,Ramesh Subramanian,ramesh.subramanian5313@example.com,29,Female,Married,4,1,Homemaker,Full-time,27244,N,Jaipur,0,N,N,642,Y
CUST5314,Sakshi Ghosh,sakshi.ghosh5314@example.com,46,Female,Single,1,0,IT Professional,Self-employed,135067,N,Indore,0,N,N,685,N
CUST5315,Kartik Tiwari,kartik.tiwari5315@example.com,18,Male,Single,2,2,Sales Manager,Full-time,122935,N,Hyderabad,0,Y,N,587,Y
CUST5316,Amit Menon,amit.menon5316@example.com,37,Male,Married,2,2,Lawyer,Full-time,85163,N,Hyderabad,0,Y,N,663,Y
CUST5317,Komal Singh,komal.singh5317@example.com,59,Male,Married,4,0,Nurse,Full-time,31322,N,Patna,3,Y,Y,601,N
CUST5318,Shivam Tripathi,shivam.tripathi5318@example.com,45,Female,Married,2,2,Banker,Full-time,107953,Y,Pune,2,Y,Y,595,N
CUST5319,Vikram Desai,vikram.desai5319@example.com,31,Male,Married,3,3,Accountant,Full-time,96563,Y,Delhi,0,Y,Y,701,N
CUST5320,Sapna Ahuja,sapna.ahuja5320@example.com,46,Female,Married,4,4,HR Manager,Part-time,54529,Y,Kolkata,2,N,Y,570,N
CUST5321,Sachin Jha,sachin.jha5321@example.com,50,Female,Married,1,1,Engineer,Self-employed,89134,Y,Indore,1,N,N,716,Y
CUST5322,Pallavi Subramanian,pallavi.subramanian5322@example.com,46,Female,Married,1,0,Accountant,Part-time,113044,N,Ahmedabad,2,Y,N,708,Y
CUST5323,Vinita Mukherjee,vinita.mukherjee5323@example.com,23,Male,Married,3,3,Pharmacist,Full-time,75124,N,Ahmedabad,1,Y,N,692,Y
CUST5324,Krishna Goyal,krishna.goyal5324@example.com,43,Male,Married,1,1,Doctor,Part-time,129985,N,Coimbatore,1,N,N,646,N
CUST5325,Rajesh Ahuja,rajesh.ahuja5325@example.com,19,Male,Married,3,1,Sales Manager,Full-time,102314,N,Jaipur,1,N,N,451,N
CUST5326,Akash Nanda,akash.nanda5326@example.com,40,Female,Married,2,1,Homemaker,Part-time,37907,N,Patna,1,Y,N,537,N
CUST5327,Kartik Garg,kartik.garg5327@example.com,38,Male,Single,1,1,Architect,Full-time,70333,Y,Nagpur,0,N,Y,537,Y
CUST5328,Lakshmi Srivastava,lakshmi.srivastava5328@example.com,59,Male,Married,4,1,Accountant,Full-time,57520,N,Jaipur,3,Y,N,684,Y
CUST5329,Karan Lal,karan.lal5329@example.com,25,Male,Single,3,2,Doctor,Full-time,180038,N,Mumbai,0,N,N,711,N
CUST5330,Sumit Kumar,sumit.kumar5330@example.com,24,Female,Married,4,3,Engineer,Part-time,162739,Y,Coimbatore,3,Y,N,605,Y
CUST5331,Suresh Sharma,suresh.sharma5331@example.com,29,Female,Single,4,3,Architect,Full-time,114449,N,Coimbatore,0,Y,N,503,N
CUST5332,Vishal Mukherjee,vishal.mukherjee5332@example.com,36,Male,Single,2,2,Nurse,Full-time,51898,N,Jaipur,0,Y,N,488,N
CUST5333,Usha Prasad,usha.prasad5333@example.com,52,Female,Divorced,3,2,Banker,Full-time,192742,N,Visakhapatnam,1,N,N,490,Y
CUST5334,Lakshmi Srivastava,lakshmi.srivastava5334@example.com,42,Female,Single,2,0,Engineer,Full-time,120745,N,Surat,0,N,N,481,N
CUST5335,Kavita Reddy,kavita.reddy5335@example.com,50,Male,Single,1,0,Accountant,Part-time,69503,N,Delhi,0,N,N,455,N
CUST5336,Kabir Das,kabir.das5336@example.com,35,Female,Married,4,0,Architect,Part-time,177601,N,Coimbatore,0,N,Y,696,N
CUST5337,Mohit Kaur,mohit.kaur5337@example.com,50,Male,Married,3,0,IT Professional,Part-time,72099,N,Indore,0,N,N,454,Y
CUST5338,Ananya Jain,ananya.jain5338@example.com,57,Male,Single,2,1,Doctor,Part-time,187860,Y,Kolkata,1,Y,N,544,Y
CUST5339,Gaurav Goswami,gaurav.goswami5339@example.com,45,Female,Single,1,1,Homemaker,Self-employed,45263,Y,Ahmedabad,0,Y,Y,534,Y
CUST5340,Ashish Joshi,ashish.joshi5340@example.com,23,Male,Married,2,1,Banker,Full-time,124092,Y,Visakhapatnam,2,Y,N,491,N
CUST5341,Jyoti Tripathi,jyoti.tripathi5341@example.com,39,Female,Single,3,2,IT Professional,Self-employed,142955,N,Delhi,1,N,Y,502,N
CUST5342,Usha Goyal,usha.goyal5342@example.com,22,Male,Single,4,2,Banker,Part-time,215235,Y,Nagpur,0,Y,N,677,Y
CUST5343,Tarun Sinha,tarun.sinha5343@example.com,33,Female,Married,4,3,Nurse,Full-time,40443,N,Pune,0,Y,N,626,N
CUST5344,Ruchi Mukherjee,ruchi.mukherjee5344@example.com,48,Female,Married,4,3,Doctor,Full-time,233205,Y,Surat,1,Y,N,555,Y
CUST5345,Neha Iyer,neha.iyer5345@example.com,40,Female,Married,3,1,Nurse,Full-time,78368,N,Jaipur,0,Y,Y,486,Y
CUST5346,Ananya Prasad,ananya.prasad5346@example.com,32,Male,Divorced,4,3,Banker,Part-time,126509,Y,Chennai,0,Y,N,648,N
CUST5347,Manisha Ahuja,manisha.ahuja5347@example.com,52,Female,Single,2,1,IT Professional,Full-time,174040,N,Bengaluru,0,Y,N,648,N
CUST5348,Subhash Arora,subhash.arora5348@example.com,24,Female,Married,2,2,Accountant,Full-time,110077,N,Chandigarh,3,Y,Y,606,N
CUST5349,Deepika Agrawal,deepika.agrawal5349@example.com,36,Male,Married,4,3,Architect,Part-time,109370,Y,Bengaluru,3,N,Y,683,Y
CUST5350,Manish Singh,manish.singh5350@example.com,42,Male,Single,3,2,Pharmacist,Full-time,72167,N,Bengaluru,1,N,N,488,Y
CUST5351,Manish Patel,manish.patel5351@example.com,42,Male,Single,3,2,Civil Servant,Full-time,135269,N,Nagpur,0,N,N,517,Y
CUST5352,Geeta Mishra,geeta.mishra5352@example.com,30,Male,Single,3,3,Architect,Full-time,71025,N,Jaipur,0,Y,Y,484,N
CUST5353,Kishan Ghosh,kishan.ghosh5353@example.com,18,Female,Married,1,1,Architect,Part-time,134490,Y,Lucknow,3,Y,N,664,N
CUST5354,Sumit Nanda,sumit.nanda5354@example.com,47,Male,Single,2,1,Doctor,Full-time,205548,N,Patna,0,Y,Y,708,Y
CUST5355,Ramesh Rao,ramesh.rao5355@example.com,43,Female,Single,3,1,Business Owner,Full-time,86930,N,Mumbai,0,N,Y,583,N
CUST5356,Akash Tripathi,akash.tripathi5356@example.com,29,Male,Single,2,2,Architect,Part-time,173542,N,Bhopal,0,Y,N,458,Y
CUST5357,Kunal Lal,kunal.lal5357@example.com,38,Female,Married,3,1,Banker,Full-time,212278,N,Bhopal,0,Y,Y,489,N
CUST5358,Amit Rao,amit.rao5358@example.com,37,Female,Married,2,2,HR Manager,Full-time,46031,N,Indore,1,N,N,677,Y
CUST5359,Sakshi Khanna,sakshi.khanna5359@example.com,35,Female,Single,2,0,IT Professional,Full-time,124693,N,Chandigarh,0,Y,N,676,N
CUST5360,Yamini Kumar,yamini.kumar5360@example.com,36,Female,Single,3,3,Engineer,Part-time,115207,N,Chandigarh,1,Y,Y,578,N
CUST5361,Ankita Desai,ankita.desai5361@example.com,47,Male,Married,1,1,Doctor,Full-time,133467,N,Visakhapatnam,0,N,Y,547,N
CUST5362,Manish Menon,manish.menon5362@example.com,54,Female,Single,1,1,IT Professional,Full-time,142542,Y,Delhi,0,N,N,558,Y
CUST5363,Mohit Kapoor,mohit.kapoor5363@example.com,56,Female,Single,4,0,Sales Manager,Part-time,91741,N,Kochi,0,N,N,523,Y
CUST5364,Subhash Patel,subhash.patel5364@example.com,59,Male,Married,1,0,HR Manager,Part-time,74198,Y,Kochi,0,N,Y,656,Y
CUST5365,Tanvi Banerjee,tanvi.banerjee5365@example.com,58,Male,Divorced,2,0,Homemaker,Full-time,42557,N,Coimbatore,0,Y,N,550,N
CUST5366,Aditya Gupta,aditya.gupta5366@example.com,37,Female,Married,2,1,IT Professional,Self-employed,89413,Y,Chennai,3,Y,N,520,N
CUST5367,Seema Dubey,seema.dubey5367@example.com,34,Male,Married,1,0,Sales Manager,Full-time,75004,N,Indore,2,Y,Y,472,N
CUST5368,Shruti Prasad,shruti.prasad5368@example.com,23,Female,Married,1,0,Civil Servant,Part-time,155384,N,Kolkata,0,N,N,693,N
CUST5369,Zara Joshi,zara.joshi5369@example.com,25,Male,Single,1,0,Pharmacist,Full-time,66202,Y,Chennai,0,Y,Y,574,N
CUST5370,Kartik Rao,kartik.rao5370@example.com,21,Female,Single,2,2,Homemaker,Part-time,57290,N,Delhi,0,Y,Y,532,N
CUST5371,Komal Yadav,komal.yadav5371@example.com,47,Male,Single,1,0,Nurse,Full-time,42666,N,Ahmedabad,1,Y,N,513,Y
CUST5372,Krishna Bajaj,krishna.bajaj5372@example.com,42,Female,Single,3,1,HR Manager,Full-time,89622,N,Hyderabad,0,Y,Y,654,N
CUST5373,Karan Jain,karan.jain5373@example.com,45,Female,Married,3,0,Civil Servant,Part-time,81448,N,Mumbai,3,Y,N,692,Y
CUST5374,Pooja Jain,pooja.jain5374@example.com,40,Female,Married,4,4,Civil Servant,Self-employed,92631,Y,Kolkata,3,Y,N,693,N
CUST5375,Tarun Bose,tarun.bose5375@example.com,50,Female,Single,4,2,Homemaker,Full-time,37855,Y,Pune,0,Y,Y,585,N
CUST5376,Shruti Arora,shruti.arora5376@example.com,31,Male,Married,3,3,Lawyer,Full-time,88248,Y,Hyderabad,2,Y,N,467,N
CUST5377,Aditya Mishra,aditya.mishra5377@example.com,57,Female,Married,2,0,Accountant,Full-time,62859,N,Coimbatore,1,Y,N,626,N
CUST5378,Kunal Shah,kunal.shah5378@example.com,50,Male,Single,4,2,Homemaker,Full-time,24392,Y,Vadodara,1,Y,Y,625,N
CUST5379,Anushka Shah,anushka.shah5379@example.com,29,Female,Single,1,0,HR Manager,Part-time,107656,Y,Hyderabad,0,N,Y,465,N
CUST5380,Deepak Ahuja,deepak.ahuja5380@example.com,25,Female,Single,4,1,Nurse,Full-time,41153,N,Kochi,0,N,Y,462,N
CUST5381,Priya Prasad,priya.prasad5381@example.com,44,Female,Single,3,0,Business Owner,Full-time,188236,Y,Lucknow,1,N,N,651,N
CUST5382,Rajesh Jha,rajesh.jha5382@example.com,51,Male,Married,1,1,Teacher,Part-time,48950,Y,Visakhapatnam,2,Y,N,483,N
